conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,like_count,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1988138239044309219,Tue Nov 11 06:54:28 +0000 2025,0,2 jam mengamati kondisi ekonomi Thailand. https://t.co/2X3W9YurC9,1988138239044309219,https://pbs.twimg.com/media/G5dJMAgbUAA453Y.jpg,,in,0,ooyagaa,0,0,0,https://twitter.com/ramydhia/status/1988138239044309219,194094363,ramydhia
1988138228478865550,Tue Nov 11 06:54:26 +0000 2025,0,"Proton buka tempahan Saga Serba Baharu, harga bermula RM40,000  https://t.co/UUyyWzrA9b",1988138228478865550,,,in,0,Malaysia,0,0,0,https://twitter.com/UMonline/status/1988138228478865550,42199532,UMonline
1988136368128880817,Tue Nov 11 06:56:23 +0000 2025,0,"@kompascom Modal air nol rupiah, dijual 1000/600 ml saja dah untung 1000 persen 😄😄, sisanya buat biaya pembotolan,tenaga kerja dan listrik, bisnis paling gurih di Republik ini",1988138719795388522,,kompascom,in,0,indonesia,0,0,0,https://twitter.com/harjonoabi/status/1988138719795388522,231327294,harjonoabi
1988138525049713040,Tue Nov 11 06:55:36 +0000 2025,0,"Lahh pendapatan emang B paling gacor, agensi itu bisnis siapa yg menjual itu yg bakal di tread dengan baik biar makin cuan.  Dan yg nggak habis pikir dari chen itu kenapa dia berani sok2an nuntut SM disaat solo stan makin dikit stelah nikah ??",1988138525049713040,,,in,0, ,0,0,0,https://twitter.com/jeroanayamenak/status/1988138525049713040,1517246762515570688,jeroanayamenak
1988138197814268095,Tue Nov 11 06:54:18 +0000 2025,0,"ada yang butuh/mau sewa siaran bisnis wa business gakk? aku ada l, tapi jelasin mekanismenya duluu #jobreceh #zonauang",1988138197814268095,,,in,0,she/her,0,0,0,https://twitter.com/sequoiaaji/status/1988138197814268095,1294844165444927488,sequoiaaji
1988138166944240012,Tue Nov 11 06:54:11 +0000 2025,0,"Nama PT Wana Kencana Sejati (WKS) kembali mencuat ke permukaan setelah konflik patok antara PT WKM dan PT Position makin mengeras di Halmahera Timur. Perusahaan ini diketahui menjalin kerja sama operasional dengan PT Position,  selengkapnya di https://t.co/NOlVCSlv0s",1988138166944240012,,,in,0,,0,0,0,https://twitter.com/Katherin_Mailoa/status/1988138166944240012,1475531172260167680,Katherin_Mailoa
1985047036715295076,Tue Nov 11 06:52:58 +0000 2025,0,"@neingie otak bisnis ini seketika terpanggil kak. pasti mampu gak sih kan duit lu banyak kak (https://t.co/XFEaIBSXoi) kayak gini doang kok pasti murah. GELI DIKIT BACANYA ASLI sampe mau nangis. orang cantik kayak kak ningning biasanya punya barang kesukaan, kepo dong pen tau",1988137862467121219,,neingie,in,0,vänner  solstråle,0,0,0,https://twitter.com/harnjihoon/status/1988137862467121219,790797069174841344,harnjihoon
1988124816105500995,Tue Nov 11 06:49:53 +0000 2025,0,@P3gEl Bobby &amp; luhut dominasi bisnis di sumut,1988137083882590273,,P3gEl,in,0,,0,0,0,https://twitter.com/rimapurwasih/status/1988137083882590273,1905767701189955584,rimapurwasih
1988136744613773433,Tue Nov 11 06:48:32 +0000 2025,0,"Day 1 bisnis😁 Yg mau co shopee vip lg yok dm, feenya murah aja.. makin banyak co nanti ku kasih diskon😍 https://t.co/4J7QPYyKA9",1988136744613773433,https://pbs.twimg.com/media/G5dHz-mbcAA2kK0.jpg,,in,0,#HAECHAN ONLY🌻+☀️=♡,0,0,0,https://twitter.com/hrusbersyukur/status/1988136744613773433,1685920503293489152,hrusbersyukur
1988109690736402461,Tue Nov 11 06:42:08 +0000 2025,0,@cinderellui nambah bisnis lagi 😭,1988135133095096795,,cinderellui,in,0,,0,0,0,https://twitter.com/maniskuhhh/status/1988135133095096795,3046019768,maniskuhhh
1988134759504171276,Tue Nov 11 06:40:39 +0000 2025,0,"open buat kalian yang butuh joki tugas/ujian - Pajak, Brevet AB, Pemeriksaan pajak, Etika bisnis, SPT Badan - Auditing - ASP - manajemen - SIA - MAKALAH - Resume - PPT - PPN, PPh 21 - CV ATS Langsung ke link bio #jokitugas #zonauang️ #zonajajan #jokitugaskuliah #jokitugasmurah",1988134759504171276,,,in,0,,0,0,0,https://twitter.com/ngejokiajayuk/status/1988134759504171276,1292653653895950336,ngejokiajayuk
1987928314342674817,Tue Nov 11 06:40:29 +0000 2025,0,"@tkgit1 @pamankecilke6 @tanyakanrl duh mas, kalo bukan bisnis ngapain swasta bikin sppg, ngapain kerja di sppg kalo itu bukan ""bisnis"", makan siang gratis ga ""pure"" gratis mas, tetep pake pajak juga itu",1988134718597210173,,tkgit1,in,0,,0,0,0,https://twitter.com/tanned_guy/status/1988134718597210173,1817267127977644032,tanned_guy
1988134557280088437,Tue Nov 11 06:39:50 +0000 2025,0,"open buat yang butuh joki tugas - Pajak, PPN, PPh 21, Etika bisnis, PBB, SPT badan - Auditing - TA - ASP - manajemen - SIA - MAKALAH - Resume - PPT - Brevet AB - Pembuatan CV Langsung ke link bio #jokitugas #zonauang️ #zonajajan #jokitugaskuliah #jokitugasmurah #jokipajak",1988134557280088437,,,in,0,,0,0,0,https://twitter.com/ngejokiajayuk/status/1988134557280088437,1292653653895950336,ngejokiajayuk
1987810018041950251,Tue Nov 11 06:38:50 +0000 2025,2,"@salam4jari Perseroan melakukan rightsizing terhadap 413 karyawan pada 15 Sep 2025, membuat jumlah tenaga kerja tersisa hanya tiga orang. Perseroan kemudian melakukan rekrutmen ulang 18 karyawan pd akhir September, menyesuaikan SDM sesuai model bisnis terbatas.  https://t.co/wwXSjlvcWV",1988134302991991010,,salam4jari,in,2,"21.4225036, 39.8261566",0,0,0,https://twitter.com/agusset1awan/status/1988134302991991010,20038167,agusset1awan
1988134133730791608,Tue Nov 11 06:38:09 +0000 2025,0,"Bisnis jalan, tapi pelanggan gitu-gitu aja? 😅 Mungkin udah saatnya punya website sendiri 🚀 #bisnis #website #solusi #digital #promosi #layanan #blitaristekno #blitar #trend https://t.co/TB33uwF1Nz",1988134133730791608,https://pbs.twimg.com/ext_tw_video_thumb/1988134089082499072/pu/img/elFQiqFPpsoTZgqT.jpg,,in,0,Blitar,0,0,0,https://twitter.com/blitaristekno/status/1988134133730791608,1854708103754977280,blitaristekno
1987928314342674817,Tue Nov 11 06:36:58 +0000 2025,0,"@tanned_guy @pamankecilke6 @tanyakanrl secara legal formal mbg itu bukan bisnis,yg menaungi dapur/sppg aja BH nya yayasan bukan PT atau CV",1988133834383372777,,tanned_guy,in,0,Indonesia,0,1,0,https://twitter.com/tkgit1/status/1988133834383372777,1135526713,tkgit1
1988133644440125854,Tue Nov 11 06:36:13 +0000 2025,1,joki tugas operasi bisnis dongg yang beneran bisa #zonauangᅠ,1988133644440125854,,,in,1,She/They. Full of Rant & Shit.,0,10,0,https://twitter.com/shuujizh/status/1988133644440125854,1352241823490560000,shuujizh
1988084501915070714,Tue Nov 11 06:34:53 +0000 2025,0,"@megjustmeghan @f1speed_indo Sepengetahuan saya FCA tidak pernah jadi owner Juventus, tapi satu kepemilikan di bawah Exor (grup bisnis keluarga Agnelli).",1988133309738873120,,megjustmeghan,in,0,Japan,0,0,0,https://twitter.com/dodigamaliel/status/1988133309738873120,2338594566,dodigamaliel
1988132891210240324,Tue Nov 11 06:33:13 +0000 2025,0,"Pernah kepikiran nggak kalau akun sosial media bisnis kamu tiba-tiba ke-suspend atauhilang? 😱  Di sinilah pentingnya punya website sendiri!  💬 Konsultasi gratis: 0877-7257-7020 🌐 Lihat portofolio: https://t.co/bCtTCJNofK  #digitalmarketing #sosialmediamarketing #godigital https://t.co/5r3J295Hf3",1988132891210240324,https://pbs.twimg.com/media/G5dEU5OaoAAfC_C.jpg,,in,0,Bandung,0,0,0,https://twitter.com/optibisid/status/1988132891210240324,1511176514255335426,optibisid
1988096532063940807,Tue Nov 11 06:32:18 +0000 2025,0,"@setyamickala Total habis di MLM/PONZI/INVESTASI BODONG/SCAM BISNIS 400JT. Total habis di crypto 120jt.  Total habis di airdrop 18jt Total habis di judi bola 60jt.   Semua bukan murni uang pribadi hasil dari hoki bisnis MLM, airdrop, gambling crypto, judi bola uang pribadi. Sekarang nol lagi.",1988132661903454707,,setyamickala,in,0,,0,0,0,https://twitter.com/thelaps_/status/1988132661903454707,1734604641831374849,thelaps_
1988132502238884127,Tue Nov 11 06:31:40 +0000 2025,0,Bisnis Kemitraan di Yogyakarta https://t.co/6xekaW5nn5,1988132502238884127,,,in,0,solo,0,0,0,https://twitter.com/kuliner_SKA/status/1988132502238884127,2711976247,kuliner_SKA
1987906361938604494,Tue Nov 11 06:30:56 +0000 2025,0,"@muncorner hubungan sesama manusia itu adalah bisnis. baik mah emg harus tp ga semua org pantes dapet 100% baiknya km. selama orang itu bisa 50 50 ke km ya km ga harus mempertanyakan kebaikan km ke dia, tp kalo org itu ga nguntungin gimana? baik secukupnya aja tanpa merugikan orang tsb",1988132317794365889,,muncorner,in,0,"🧸 ╱  𝗱𝗱𝗶𝗻𝗴 𝗱𝗱𝗼𝗻𝗴 . . . ☾

 I'm both cute as mochi  n  𝐬𝐨𝐟𝐭
   as  latte. my  𝐬𝐰𝐞𝐞𝐭  attitude
      taste like raspberry . . ₊˚✧",0,0,0,https://twitter.com/usapgi/status/1988132317794365889,1343452642953945089,usapgi
1988138926729818540,Tue Nov 11 06:57:12 +0000 2025,0,joki manajemen keuangan #zonauang #zonajajan,1988138926729818540,,,in,0,,0,0,0,https://twitter.com/enjipeaches/status/1988138926729818540,1496895610191974402,enjipeaches
1988138422117257655,Tue Nov 11 06:55:12 +0000 2025,0,"Menteri Keuangan Purbaya Yudhi Sadewa menepis anggapan bahwa Kementerian Keuangan menjadi pihak utama dalam mendorong redenominasi rupiah. Padahal, kata Purbaya, kebijakan tersebut sepenuhnya akan ditentukan oleh Bank Indonesia (BI) sebagai otoritas moneter.   “Saya nggak tahu, https://t.co/Df5Io3V0BJ",1988138422117257655,https://pbs.twimg.com/amplify_video_thumb/1988138248225648643/img/zaCVtnoSL4D8X6M0.jpg,,in,0,iNews Tower,0,0,0,https://twitter.com/officialinews_/status/1988138422117257655,132078023,officialinews_
1988137867982631286,Tue Nov 11 06:53:00 +0000 2025,0,Menteri Keuangan Purbaya Yudhi Sadewa optimis rasio penerimaan pajak terhadap produk domestik bruto (PDB) alias tax ratio akan meningkat di 2025. Apa upayanya? https://t.co/iaUVFEmGYo,1988137867982631286,,,in,0,"Jakarta, Indonesia",0,0,0,https://twitter.com/detikfinance/status/1988137867982631286,135795460,detikfinance
1988137474254926228,Tue Nov 11 06:51:26 +0000 2025,0,"Fraksi Golkar Robert Sebut Soeharto Layak Menyandang Gelar Pahlawan Nasional, Berkontribusi Besar di Pembangunan Papua https://t.co/4TOfuWQouJ lewat @Keuangan News https://t.co/5JqLB2LeKD",1988137474254926228,https://pbs.twimg.com/media/G5c8axcaMAAIFDA.jpg,,in,0,Jakarta,0,0,0,https://twitter.com/RezaPraatama/status/1988137474254926228,1523915953771511809,RezaPraatama
1988137451148456364,Tue Nov 11 06:51:20 +0000 2025,0,"Dalam rangka mendukung peningkatan kompetensi SDM di bidang keuangan negara, Kasubbag Umum dan Keuangan PA Lumajang, Faris Handoko, S.H., mengikuti Webinar pada hari Kamis, 6 November 2025, mulai pukul 08.30 WIB. Selengkapnya...!!!👇👇👇 https://t.co/PCn5ZkGtmy https://t.co/0PUWCNSdO2",1988137451148456364,https://pbs.twimg.com/media/G5dIdTZbcAUfYcB.jpg,,in,0,Jl. Soekarno Hatta No 11,0,0,0,https://twitter.com/PALumajang/status/1988137451148456364,1550294657984106496,PALumajang
1988137045672468845,Tue Nov 11 06:49:44 +0000 2025,3,"Sobat, pernah nggak sih merasa usahamu punya potensi besar, tapi susah dapat pinjaman dari bank karena dianggap belum cukup “bankable”?  Nah, di sinilah Lembaga Penjaminan berperan menjadi “jembatan” antara Sobat dan lembaga keuangan agar akses pembiayaan jadi lebih mudah.  (1/2) https://t.co/eEHwxPvRtd",1988137045672468845,https://pbs.twimg.com/media/G5dIGXybcAMHxx7.jpg,,in,3,,0,1,0,https://twitter.com/sikapiuangmu/status/1988137045672468845,2179218738,sikapiuangmu
1988135648520179978,Tue Nov 11 06:44:11 +0000 2025,5,"Bangun generasi muda yang cerdas finansial dan siap menghadapi tantangan global! 💪  UNAIR berkesempatan menghadirkan Menteri Keuangan RI, Purbaya Yudhi Sadewa, dalam Studium Generale Dies Natalis ke-71.  Dari kebijakan nasional hingga peran UMKM, semua dibahas dalam suasana https://t.co/dNe5bAdxyd",1988135648520179978,https://pbs.twimg.com/media/G5dG1JqbgAAdUaF.jpg,,in,5,"Surabaya, Indonesia",0,0,0,https://twitter.com/Unair_Official/status/1988135648520179978,1110709339,Unair_Official
1987733964073926681,Tue Nov 11 06:43:32 +0000 2025,0,"@camadeire ️️ Betul! Sesederhana gantungan baju saja kok warna dan bentuknya bisa lucu. Jadinya nggak bisa berhenti klik CO, terus nanti menyesal kemudian waktu lihat rekap keuangan, hahaha.  Iya, Mbak! Mbak juga suka simpan stock bawang goreng?  ️️",1988135486863585358,,camadeire,in,0,ⓘ  RP. ADULT-THEMED. 18+ MDNI.,0,0,0,https://twitter.com/Selirayu/status/1988135486863585358,3191525686,Selirayu
1987873260516872402,Tue Nov 11 06:42:19 +0000 2025,0,"@roplivelove @infobdg buat yg gk tau knp di prioritaskan jalur rel kereta di Jawa dulu karena populasinya lebih banyak daripada daerah lain, makin banyak org makin banyak pula org yg make kereta makin cuan perusahaan daripada bangun diluar penumpang sepi yg ada minus keuangan perusahaan",1988135181946155486,,roplivelove,in,0,,0,0,0,https://twitter.com/Flames_FC/status/1988135181946155486,1128029123840921600,Flames_FC
1988135124244808144,Tue Nov 11 06:42:06 +0000 2025,3,"Menteri Keuangan RI, Purbaya Yudhi Sadewa, mengunjungi SMA Negeri 3 Jakarta, Senin (10/11/2025).  Kedatangannya ini merupakan bagian dari partisipasinya pada dalam program Kemenkeu Mengajar 10.  Tampak ia mengajar kelas ekonomi mengenai Anggaran Pendapatan dan Belanja Negara https://t.co/0VanOLbpBD",1988135124244808144,https://pbs.twimg.com/ext_tw_video_thumb/1988135043949023232/pu/img/Lt2NT7t1-AFuYvaU.jpg,,in,3,,0,0,1,https://twitter.com/inilahdotcom/status/1988135124244808144,46693036,inilahdotcom
1988134938500362334,Tue Nov 11 06:41:21 +0000 2025,0,"Yuhu Aku Buka Jasa Joki :  1. Tugas Akuntansi (Pengantar Akuntansi, Akuntansi Keuangan, AKL) 2. Siklus Akuntansi (Jasa &amp; Dagang)  3. Ujian Realtime Akuntansi  4. Praktikum Akuntansi  5. Akun biaya https://t.co/kEqb7oePCQ Dijamin amanah &amp; fee bisa nego #jokitugas #zonauang 547 https://t.co/lFujwvRm06",1988134938500362334,https://pbs.twimg.com/media/G5dGLgebcAUbVXy.jpg,,in,0,,0,0,0,https://twitter.com/edirnbugh/status/1988134938500362334,90883238,edirnbugh
1988134902873862171,Tue Nov 11 06:41:13 +0000 2025,0,Kepala Departemen Pengawasan Perilaku Pelaku Usaha Jasa Keuangan OJK Bernard Wijaya mengatakan kepercayaan publik adalah mata uang tertinggi.   https://t.co/BC14MxhtRs,1988134902873862171,,,in,0,NKRI,0,0,0,https://twitter.com/antaranews/status/1988134902873862171,18071520,antaranews
1988134626507030980,Tue Nov 11 06:40:07 +0000 2025,0,ternyata serem yya jadi accounting apalagi tau kondisi sehat atau ga nya keuangan perusahaan🥲,1988134626507030980,,,in,0,"Denpasar, Bali",0,0,0,https://twitter.com/nurma_riyani/status/1988134626507030980,514164717,nurma_riyani
1988134106199453916,Tue Nov 11 06:38:04 +0000 2025,0,Baru-baru ini KPK bersama Badan Pengawasan Keuangan dan Pembangunan (BPKP) dan Kementerian Dalam Negeri Republik Indonesia (Kemendagri) meluncurkan mekanisme baru Monitoring Centre for Prevention (MCP) 2025 dengan 16 sasaran dan 111 indikator untuk memperkuat pencegahan di daerah,1988134111823974847,,jekidelika,in,0,,0,1,0,https://twitter.com/jekidelika/status/1988134111823974847,1806233578721902592,jekidelika
1988134102655279340,Tue Nov 11 06:38:03 +0000 2025,0,"Program ini akan melibatkan 67 kementerian/lembaga, 34 provinsi, dan 22 kabupaten/kota untuk memperkuat perizinan, tata niaga, keuangan negara, birokrasi digital, serta penegakan hukum yang lebih transparan.",1988134107742904531,,jekidelika,in,0,,0,1,0,https://twitter.com/jekidelika/status/1988134107742904531,1806233578721902592,jekidelika
1988133714203996506,Tue Nov 11 06:36:29 +0000 2025,0,"SOFIFI - Rapat Monev Triwulan 3 Bidang Keuangan dan Pelaporan PTA Maluku Utara, Selasa 11 November 2025.  @Humas_MA  @DitjenBadilag  #MarimoiNgoneFuturu #SIIP https://t.co/jLVXr1eFiq",1988133714203996506,https://pbs.twimg.com/ext_tw_video_thumb/1988133531042852864/pu/img/OkmekQw3nqFA00vv.jpg,,in,0,"Maluku Utara, Indonesia",0,0,0,https://twitter.com/PTA_MU/status/1988133714203996506,1357164814041194499,PTA_MU
1987832547104133480,Tue Nov 11 06:36:25 +0000 2025,0,"@UncoverSakti @senggolbacoxxx @Mosan178644 @zinzang69 @artiswtic @PurbayaYudhi Berdasarkan laporan keuangan 2024, laba bersih global Shell sekitar US$16.5 miliar (turun 17% YoY), BP US$381 juta (anjlok 97%), dan Vivo Energy US$110 juta. Sayangnya, data spesifik untuk operasi Indonesia tidak tersedia secara publik terpisah. Cek annual report resmi untuk info",1988133694981501150,,UncoverSakti,in,0,wherever you are,0,0,0,https://twitter.com/grok/status/1988133694981501150,1720665183188922368,grok
1988133090951340208,Tue Nov 11 06:34:01 +0000 2025,1,"Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menegaskan bahwa kebijakan redenominasi rupiah merupakan wewenang Bank Indonesia, bukan Kementerian Keuangan.  Ia memastikan tidak ada rencana penerapan redenominasi dalam waktu dekat, dan meminta agar isu ini tidak diarahkan kepada https://t.co/7p97JSfn9m",1988133090951340208,https://pbs.twimg.com/media/G5dEe4HboAAZLhf.jpg,,in,1,"Jakarta Pusat, DKI Jakarta",0,0,0,https://twitter.com/SINDOnews/status/1988133090951340208,231355136,SINDOnews
1988133071732834812,Tue Nov 11 06:33:56 +0000 2025,0,"Menteri Keuangan mengatakan pemerintah rencana bentuk tim bahas rencana restrukturisasi utang Kereta Cepat Jakarta-Bandung atau Whoosh. Purbaya mengatakan tim akan bertugas dalam negosiasi penerapan skema yang tepat dalam proses restrukturisasi, termasuk rencana penggunaan harta",1988133071732834812,,,in,0,Jakarta,0,0,0,https://twitter.com/pasfm/status/1988133071732834812,145121986,pasfm
1988074241170784419,Tue Nov 11 06:33:44 +0000 2025,0,@cilungeuy @tanyakanrl ini mengelola ya bukan ikut nambahin keuangan nya.,1988133019618824419,,cilungeuy,in,0,,0,1,0,https://twitter.com/Ohyaya62/status/1988133019618824419,1655776626582650880,Ohyaya62
1988138616858820865,Tue Nov 11 06:55:58 +0000 2025,0,"Kegiatan pengamanan pasar Bebandem, Pada Hari Selasa Tanggal  11 Nopember 2025 Pukul 07.00 wita s/d Selesai di Pasar umum Desa Bebandem.  Kegiatan pengamanan dipimpin Wakapolsek Bebandem IPTU I NYOMAN SEMADI, Bersama anggota Cadangan SPKT Regu III dan personil. https://t.co/lmgpdez8Hy",1988138616858820865,https://pbs.twimg.com/media/G5dJiNfbcAAKhSA.jpg,,in,0,"Bali, Indonesia",0,0,0,https://twitter.com/PBebandem/status/1988138616858820865,1250737558935363589,PBebandem
1988138521451012369,Tue Nov 11 06:55:35 +0000 2025,0,kalo di sini rame kaya pasar isinya orang histeris lagi krn cm ada 1 rs wkwk,1988138521451012369,,,in,0,NOR ⁴ SAI⁵⁵ MSC⁴⁷ DOO⁷ ARO¹⁷,0,0,0,https://twitter.com/landonoffish/status/1988138521451012369,1370589332591890437,landonoffish
1988138513104335118,Tue Nov 11 06:55:34 +0000 2025,0,"Polsek Kuala Kencana menggelar kegiatan Pasar Murah sebagai bagian dari Gerakan Pangan Murah untuk menstabilkan pasokan dan harga pangan beras di Kabupaten Mimika. Kegiatan ini berlangsung di depan Kantor Polsek Kuala Kencana, Jalan Poros Agimuga, Distrik Kuala Kencana, Provinsi https://t.co/q71fynvOJH",1988138513104335118,https://pbs.twimg.com/media/G5dJKi0bcAA4oYc.jpg,,in,0,,0,0,0,https://twitter.com/HumasMimika/status/1988138513104335118,1422182349249277954,HumasMimika
1988138459979284899,Tue Nov 11 06:55:21 +0000 2025,0,"Kalo di acara adat, yang paling kenceng nyuruh2 itu mostly opung/tulang yg ga kerja, kerjaannya nongkrong di terminal, atau inang2 rentenir pasar. Berasa lagi punya power, kayanya.  Ternyata itu berlaku juga di kalangan k-popers, ya. Yg sok galak itu ternyata…well….",1988138459979284899,,,in,0,in the sky with diamond,0,0,0,https://twitter.com/kimochiyyy/status/1988138459979284899,70705952,kimochiyyy
1988139636154360132,Tue Nov 11 07:00:01 +0000 2025,0,"#KualaLumpur Lima wilayah koridor ekonomi Malaysia berjaya menarik pelaburan berjumlah RM87.56 bilion antara Januari hingga Oktober 2025, sekali gus mewujudkan 108,243 peluang pekerjaan baharu.  https://t.co/e2b8D5dqkH  Dagang News | Editorial | Kementerian Ekonomi",1988139636154360132,,,in,0,"Putrajaya, Malaysia",0,0,0,https://twitter.com/evolusibina/status/1988139636154360132,777008110271549440,evolusibina
1988139635365536228,Tue Nov 11 07:00:01 +0000 2025,0,"KSPI menolak keras formula kenaikan Upah Minimum Provinsi (UMP) 2026 yang disebut sudah disepakati pemerintah dan pengusaha, karena buruh merasa tidak dilibatkan dalam pembahasan.  &gt;&gt; https://t.co/JCED20OJIy  #detikfinance #ump2026 #upahminimum #buruh #kspi https://t.co/NWgFBHv0qo",1988139635365536228,https://pbs.twimg.com/media/G5ZtI0Ga8AA2P13.jpg,,in,0,"Jakarta, Indonesia",0,0,0,https://twitter.com/detikfinance/status/1988139635365536228,135795460,detikfinance
1988139569167127011,Tue Nov 11 06:59:45 +0000 2025,0,"Dengan penambahan kapasitas jumlah produksi solar dalam negeri, akan memungkinkan kedepannya Indonesia tidak akan lagi bergantung pada impor solar, pembangunan proyek RDMP Balikpapan ini juga membuka peluang ekonomi bagi masyarakat sekitar",1988139569167127011,,,in,0,,0,0,0,https://twitter.com/DekiHaris58861/status/1988139569167127011,1696850519934009344,DekiHaris58861
1988139436417364086,Tue Nov 11 06:59:17 +0000 2025,0,"2) The Long Play (UK)  Channel dokumenter investigatif tentang politik &amp; ekonomi sepakbola Inggris. Bahasannya dalam: financial structure liga, aturan kepemilikan, sponsorship, dan hak siar. Cara Jordan (host) cerita cocok buat yang mau belajar ekosistem industri sepakbola modern https://t.co/mHxLPxTEfA",1988139449071661550,https://pbs.twimg.com/media/G5dHRo-bcAkomxk.jpg,BisnisBola,in,0,"Jakarta, Indonesia",0,1,0,https://twitter.com/BisnisBola/status/1988139449071661550,1339070814302269442,BisnisBola
1988139389004988870,Tue Nov 11 06:59:02 +0000 2025,0,Danantara Indonesia berikan dampak positif terhadap Ekonomi https://t.co/lPhQfBKPz5,1988139389004988870,https://pbs.twimg.com/media/G5dKPMsasAAtwUO.jpg,,in,0,"South Sumatra, Indonesia",0,0,0,https://twitter.com/kopi94senja/status/1988139389004988870,1697307114983796737,kopi94senja
1988139357400879130,Tue Nov 11 06:58:55 +0000 2025,0,Danantara Kekuatan Ekonomi Baru Nusantara https://t.co/Gs7hjh00sZ,1988139357400879130,https://pbs.twimg.com/media/G5dKNZJbcAIgq7A.jpg,,in,0,"South Sumatra, Indonesia",0,0,0,https://twitter.com/kopi94senja/status/1988139357400879130,1697307114983796737,kopi94senja
1988139309908848869,Tue Nov 11 06:58:43 +0000 2025,0,Danantara Kekuatan Ekonomi Baru Nusantara https://t.co/g20c75UvGb,1988139309908848869,https://pbs.twimg.com/media/G5dKKkxacAAi1O8.jpg,,in,0,"South Sumatra, Indonesia",0,0,0,https://twitter.com/kopi94senja/status/1988139309908848869,1697307114983796737,kopi94senja
1988139635365536228,Tue Nov 11 07:00:01 +0000 2025,0,"KSPI menolak keras formula kenaikan Upah Minimum Provinsi (UMP) 2026 yang disebut sudah disepakati pemerintah dan pengusaha, karena buruh merasa tidak dilibatkan dalam pembahasan.  &gt;&gt; https://t.co/JCED20OJIy  #detikfinance #ump2026 #upahminimum #buruh #kspi https://t.co/NWgFBHv0qo",1988139635365536228,https://pbs.twimg.com/media/G5ZtI0Ga8AA2P13.jpg,,in,0,"Jakarta, Indonesia",0,0,0,https://twitter.com/detikfinance/status/1988139635365536228,135795460,detikfinance
1988121199629770809,Tue Nov 11 06:59:51 +0000 2025,0,"@MurtadhaOne1 Jkw dalam hati: penting keluarga gw aman dan bisnis jalan terus, ambil aja gelar pahlawan nasional",1988139591078211781,,MurtadhaOne1,in,0,"Jakarta Capital Region, Indone",0,0,0,https://twitter.com/brebhutan/status/1988139591078211781,473742750,brebhutan
1988139436417364086,Tue Nov 11 06:59:23 +0000 2025,0,"7) Big A Story (Indonesia)  Channel lokal yang membahas narasi klub &amp; sejarah dengan pendekatan storytelling. Ringan, relatable, dan dekat dengan konteks penonton Indonesia. Bagus untuk yg mau masuk ke perspektif budaya &amp; identitas klub sebelum ke analisis bisnis yang lebih dalam https://t.co/YOyLtoANDD",1988139475776704588,https://pbs.twimg.com/media/G5dJYJWbcAAj4BG.jpg,BisnisBola,in,0,"Jakarta, Indonesia",0,0,0,https://twitter.com/BisnisBola/status/1988139475776704588,1339070814302269442,BisnisBola
1988139436417364086,Tue Nov 11 06:59:21 +0000 2025,0,"6) Business of Sports (BizOfSport)  Channel/podcast yang fokus pada laporan bisnis olahraga global: hak siar, sponsorship, valuasi klub, dan tren industri dengan pelakunya langsung. Cocok buat kamu yang mau mengikuti perkembangan market secara real-time dan memahami gambar besar. https://t.co/49VYjAXd7C",1988139468306739228,https://pbs.twimg.com/media/G5dI_J0bcAA2ERH.jpg,BisnisBola,in,0,"Jakarta, Indonesia",0,1,0,https://twitter.com/BisnisBola/status/1988139468306739228,1339070814302269442,BisnisBola
1988139436417364086,Tue Nov 11 06:59:15 +0000 2025,0,"1) Athletic Interest  Channel yang membedah model bisnis klub, liga, dan federasi dengan visual storytelling yang rapi. Cocok untuk kamu yang ingin memahami kenapa keputusan bisnis di sepakbola terjadi, bukan cuma apa hasilnya. Insight mendalam + data kuat. https://t.co/19sSiAgOQv",1988139443656814942,https://pbs.twimg.com/media/G5dG11macAADRZJ.jpg,BisnisBola,in,0,"Jakarta, Indonesia",0,1,0,https://twitter.com/BisnisBola/status/1988139443656814942,1339070814302269442,BisnisBola
1988139436417364086,Tue Nov 11 06:59:14 +0000 2025,0,📱#TOP7 CHANNEL YOUTUBE FOOTBALL BUSINESS FAVORIT  Kembali ke Segmen #Top7! Thread kali ini kami akan rekomendasikan #Top7 Youtube Channel untuk belajar Bisnis Sepakbola dari berbagai macam perspektif. 👇 https://t.co/JPxNWWcGxs,1988139436417364086,https://pbs.twimg.com/media/G5dG3xKakAEP9Gt.jpg,,in,0,"Jakarta, Indonesia",1,1,0,https://twitter.com/BisnisBola/status/1988139436417364086,1339070814302269442,BisnisBola
1988136368128880817,Tue Nov 11 06:56:23 +0000 2025,0,"@kompascom Modal air nol rupiah, dijual 1000/600 ml saja dah untung 1000 persen 😄😄, sisanya buat biaya pembotolan,tenaga kerja dan listrik, bisnis paling gurih di Republik ini",1988138719795388522,,kompascom,in,0,indonesia,0,0,0,https://twitter.com/harjonoabi/status/1988138719795388522,231327294,harjonoabi
