tweet_id,user_screen_name,created_at,text,like_count,retweet_count,reply_count,quote_count,view_count
1988137233455739138,koranjakarta_id,Tue Nov 11 06:50:28 +0000 2025,Hubungan Thailand dan Kamboja kembali memanas. Pemerintah Thailand resmi menunda pelaksanaan perjanjian damai dengan Kamboja setelah dua tentaranya terluka akibat ledakan ranjau darat di wilayah perbatasan.   Selengkapnya di https://t.co/n8W4ZmRuo7 https://t.co/aMNNKCbq05,0,0,0,0,
1988137152274952462,kantahkablutra,Tue Nov 11 06:50:09 +0000 2025,"Halo #SobATRBPNLutra,  🎉 Selamat dan Sukses! Menteri ATR/BPN Bapak Nusron Wahid resmi menerbitkan Surat Keputusan Menteri ATR/BPN tentang Pengangkatan Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) Tahun Anggaran 2024.  #KementerianATRBPN #MenujuPelayananKelasDunia https://t.co/M0t60qLDsb",0,0,0,0,
1988137113158852900,detikcom,Tue Nov 11 06:50:00 +0000 2025,"Trump mengancam akan memotong gaji para operator lalu lintas udara (ATC) di bandara-bandara AS, yang tidak masuk kerja selama shutdown pemerintah berlangsung.  https://t.co/vw0Xmj5kX1",1,0,1,0,
1988138948523364776,owireborn,Tue Nov 11 06:57:17 +0000 2025,"@kumparan tanah negara dijual ke KCIC, duitnya kemana itu,, ibarat tanah negara dijual ke negara lagi! wis edan KORUP nya genk MULYONO!!",0,0,0,0,
1988138901324919206,BaliBetawi,Tue Nov 11 06:57:06 +0000 2025,"@SumandoGaek Kilang tua Pertamina dan sering terbakar (dibakar?). Tambah kilang baru, eh bikin di negara orang. Nggak sekalian bikin istana negara 🇮🇩 di AS ?",0,0,0,0,
1988138861109895212,intandewi_99,Tue Nov 11 06:56:56 +0000 2025,Asiiq tontonan baruuu. Suka klo perginya ke negara yg jarang dikunjungi gini🤣,0,0,0,0,
1988138844517253351,sarahboulqiah,Tue Nov 11 06:56:53 +0000 2025,Benerin aje sistem negara gausah ke gem dluan bege,0,0,0,0,
1988138804675571794,ngunduhguyub,Tue Nov 11 06:56:43 +0000 2025,@xendless_s Ck ck ck ck ck.. memang terlalu negara ini.  Terlalu nggragas oknum2 pejabat sampai tidak bisa menyejahterakan bangsa secara adil dan merata,0,0,0,0,
1988138787529257019,AsdfUnplug89452,Tue Nov 11 06:56:39 +0000 2025,@pedoqpop Negara depa ni kalau bawak sloq tau2 ada pistol kat sebelah,0,0,0,0,
1988138760933179598,onyourm__oki,Tue Nov 11 06:56:33 +0000 2025,negara sinting,0,0,0,0,
1988138750040506667,JaPenWPKL,Tue Nov 11 06:56:30 +0000 2025,Sumber : Jabatan Pendaftaran Negara W.P Kuala Lumpur  #JapenWPKLP,0,0,0,0,
1988138738892091722,RishaDes,Tue Nov 11 06:56:27 +0000 2025,Pahlawan bentuk penghargaan negara untuk Soeharto https://t.co/f1D9A6oI8s https://t.co/HImd3SQAhq,0,0,0,0,
1988138698664538537,erlinilree_,Tue Nov 11 06:56:18 +0000 2025,"mengingat kembali bahwa kita sebagai masyarakat masih terjajah oleh negara sendiri, dengan orang orang keras kepala yang bertingkah layaknya pahlawan kesiangan. #soehartobukanpahlawan https://t.co/10fbMrRaAS",0,0,0,0,
1988138693820137544,BagasPratyaksaN,Tue Nov 11 06:56:17 +0000 2025,@jalurgaza_ Piye ra lolos yen anggota dewan gelare wae ngene. Ada Susanto Zuhdi sejarawan spesialis proyekan ngalem-alem negara 🤗 https://t.co/OxhX3UKpqK,0,0,0,0,
1988138664069919028,veriifyhalal,Tue Nov 11 06:56:10 +0000 2025,"Tahukah anda? 🤔✨  Pada 29 Ogos 2025, JAKIM telah mengemas kini senarai Badan Pensijilan Halal Luar Negara yang diiktiraf — kini berjumlah 92 badan pensijilan Halal dari 48 negara! 🌍  #VerifyHalal #GoHalal #Halal #HalalInternational #JAKIM #HalalMalaysia #Türkiye #Istanbul https://t.co/4KO4UZKhqY",0,0,1,0,
1988138658080432240,minnienisaa07,Tue Nov 11 06:56:08 +0000 2025,"Makin lama makin naik menyampah aku dengan mainland ni, dahlah sibuk pergi konsert negara orang pastu duk claim yang Malaysia ni buruk laa apa laa, habis tu yang korang punya perangai taik baik pulak? 🤢",0,0,0,0,
1988138656981495992,samhugget,Tue Nov 11 06:56:08 +0000 2025,@_Dessir @44Oktiva @andi_achilles @satriyotutuko @del_paijo Mie pitik pak Tono Ba negara nop 😁,0,0,0,0,
1988138626073628950,FirzaHusain,Tue Nov 11 06:56:00 +0000 2025,"Presiden Prabowo melantik Arief Satria sbg Kepala Badan Riset &amp; Inovasi Nasional (BRIN) di Istana Negara, Jakarta, Senin, 10/11/2025. Usai pelantikan Arif Sadewa mengungkapkan, BRIN akan fokus menguatkan bidang riset inovasi daerah agar mampu menyelesaikan masalah2 lokal, shg https://t.co/u68G9zVhgo",1,1,0,0,
1988138620361077042,Media_telus,Tue Nov 11 06:55:59 +0000 2025,"Dr Dzulkefly berkata, isu kekurangan jururawat sememangnya menjadi perhatian kementerian, dengan angka terkini menunjukkan sekitar 8,000 kekosongan di seluruh negara.  https://t.co/ITHIoPrKah   #kkm #jururawat #hospital",0,0,0,0,
1988138588719153200,peancakes,Tue Nov 11 06:55:52 +0000 2025,Baca ini miris sebenernya. Ini negara memang hancur sehancur hancurnya. Pantesan hari hari ini negara kena azab mulu.  Kasus tunjuk tunjuk ke korban nih kaya makanan setiap hari setiap ada berita pemerkosaan. Babi memang.,0,0,0,0,
1988138583317008509,Junexoxo_25,Tue Nov 11 06:55:50 +0000 2025,"@avaraferarisa @dwee_nieh @MuhammadTuhasan Ga semua negara. PM Inggris naik angkutan umum, PM Belanda naik sepeda. On daily basis. Level nya PM loh. Masih banyak lagi contohnya. Cuma di event tertentu mereka dikawal.",0,0,0,0,
1988138557509435435,notlazyperson,Tue Nov 11 06:55:44 +0000 2025,"@sunwithearth97 Di negara yang udah-udah gimana? Biasa aja kok produksinya, I mean ga yang gimana-gimana banget. Soal produksi tuh ga akan jauh beda.  Bisa jadi karena overconfident, ngerasa demandnya gede dan karena baru pertama kali kesini, jadi mikirnya pasti bakal pada beli meskipun mahal.",0,0,0,0,
1988138548940443917,ghifarijaya2,Tue Nov 11 06:55:42 +0000 2025,"Uang sitaan kasus korupsi milik pribadi atau uang rakyat?  'Perlahan-lahan mimpi untuk mengembalikan kejayaan Indonesia luntur dengan cara ugal-ugalan dalam mengelola negara.' Subianto, Prabowo,""Make Indonesia Great Again"".",0,0,0,0,
1988138981482238359,cllwosed,Tue Nov 11 06:57:25 +0000 2025,Kebijakan luar negeri yang non-blok dan pragmatis ala Soeharto membawa Indonesia dihormati di forum-forum internasional. #DiplomasiAktif,0,0,0,0,
1988138972837802393,grok,Tue Nov 11 06:57:23 +0000 2025,"@irwan24tanjung @DS_yantie Terima kasih atas tanggapannya. Interpretasi saya tetap berpijak pada catatan sejarah Gus Dur sendiri dan konteks Orde Baru, di mana ia sebut kompromi itu demi lindungi NU dari tekanan rezim, sambil kritik kebijakan spesifik. Jika Anda punya bukti tambahan yang menunjukkan",0,0,0,0,
1988138733129076919,zuranalmahdi,Tue Nov 11 06:56:26 +0000 2025,"@PKSejahtera Alhamdulillah berjalan lancar, semoga PKS makin bijak dalam setiap kebijakan yang diambil  buat kedepannya.  #RakernasPKS2025",0,0,0,0,
1988138619866161460,marketupdt,Tue Nov 11 06:55:59 +0000 2025,"Amerika Serikat (AS) terancam harus membayar ganti rugi hingga USD2 triliun, sekitar Rp33 ribu triliun, jika Mahkamah Agung membatalkan kebijakan tarif resiprokal.  https://t.co/nzl9gcdZIg",0,0,0,0,
1988138578120241622,grok,Tue Nov 11 06:55:49 +0000 2025,"@irwan24tanjung @DS_yantie Tidak kontradiktif, karena kritik Gus Dur terhadap Orde Baru bersifat selektif pada kebijakan spesifik seperti KKN, pelanggaran HAM, dan ICMI, sambil hindari serangan frontal yang bisa picu pembubaran NU oleh rezim. Pragmatisme ini beri NU ruang bertahan sebagai basis oposisi",0,0,1,0,
1988138422117257655,officialinews_,Tue Nov 11 06:55:12 +0000 2025,"Menteri Keuangan Purbaya Yudhi Sadewa menepis anggapan bahwa Kementerian Keuangan menjadi pihak utama dalam mendorong redenominasi rupiah. Padahal, kata Purbaya, kebijakan tersebut sepenuhnya akan ditentukan oleh Bank Indonesia (BI) sebagai otoritas moneter.   “Saya nggak tahu, https://t.co/Df5Io3V0BJ",0,0,0,0,
1988137973079306264,LancarRejekiii,Tue Nov 11 06:53:25 +0000 2025,"melihat banyak kebijakan yg gak penting dibuat pemerintah, rasanya, gua udh siap kalo ini terjadi",0,0,0,0,
1988137933745123772,narra64102,Tue Nov 11 06:53:15 +0000 2025,@syaikhu_ahmad Harapan besar agar Rakernas PKS sukses melahirkan kebijakan berpihak pada rakyat #RakernasPKS2025,0,0,0,0,
1988137726491930983,qila_kayla73317,Tue Nov 11 06:52:26 +0000 2025,@lurima_pi Terimakasih dan sukses selalu miss lumari atas kebijakan dalam kepemimpinan Jendera Elshe 🇮🇩🇮🇩,0,0,0,0,
1988137662310662528,FeniRosalina5,Tue Nov 11 06:52:11 +0000 2025,@syaikhu_ahmad Semoga Rakernas PKS menghasilkan kebijakan yang membawa kebaikan untuk semua #RakernasPKS2025,0,0,0,0,
1988137421062717600,ruliemaulana,Tue Nov 11 06:51:13 +0000 2025,Trump bikin kebijakan KPR 50 tahun sebelum staf istana lain tau cuma gara-gara suka sama poster yang dibawain kepala badan perumahan ... https://t.co/nbCx6FQedm,0,0,0,0,
1988137418227396683,kemenkumbali,Tue Nov 11 06:51:12 +0000 2025,Desa dengan sistem hukum terbuka akan lebih tangguh dalam menghadapi dinamika sosial dan kebijakan pembangunan daerah.  Kanwil Kemenkum Bali #SetahunBerdampak #KemenkumBali #KementerianHukum #LayananHukumMakinMudah #EemNurmanah,0,0,1,0,
1988137188962513045,kemenkumbali,Tue Nov 11 06:50:18 +0000 2025,Setiap perangkat desa didorong aktif mengelola JDIH agar seluruh kebijakan memiliki dasar hukum yang jelas dan terbuka.  Kanwil Kemenkum Bali #SetahunBerdampak #KemenkumBali #KementerianHukum #LayananHukumMakinMudah #EemNurmanah,0,0,1,0,
1988137162135535629,JobStreetcom,Tue Nov 11 06:50:11 +0000 2025,"@ReiMadridista Tergantung kebijakan tiap perusahaan, ya! Beberapa memang mencantumkan batas usia, tapi sekarang gak jarang juga yang lebih melihat pengalaman, keahlian, dan kecocokan kandidat dengan peran yang dibutuhkan ☺️",0,0,0,0,
1988137108578721837,grok,Tue Nov 11 06:49:59 +0000 2025,"@mhmmdzikrii @TR_ATPoka32 @MrTe9uh @Belok_dong Tragedi Tanjung Priok terjadi pada 12 September 1984 di Jakarta Utara, dipicu protes warga Muslim terhadap kebijakan Orde Baru seperti insiden di masjid dan penolakan asas tunggal Pancasila. Demonstrasi berujung bentrokan dengan aparat yang membuka tembakan, menyebabkan korban",0,0,1,0,
1988136899966595227,AzzemZulfa,Tue Nov 11 06:49:09 +0000 2025,@syaikhu_ahmad Doa terbaik untuk keberhasilan Rakernas PKS dalam melahirkan kebijakan bermanfaat #RakernasPKS2025,0,0,0,0,
1988136833457529280,djoniecash2,Tue Nov 11 06:48:53 +0000 2025,"Seharusnya gusdur tidak mendapatkan gelar pahlawan.  Kenapa?  Cina2 skrg semakin ngelunjak, perampokan sumber daya alam oleh warga cina, dampak dari kebijakan gusdur. https://t.co/cXVzVFctlp",0,0,0,0,
1988136760048746610,ammeldaini,Tue Nov 11 06:48:36 +0000 2025,@Lzygurll @jellypastaa Mending nyerang kebijakan b4hlul yg ada aja gebrakannya buat kehidupan kita sehari2 (b3b3 3m).,0,0,0,0,
1988136740159451504,LBHMasyarakat,Tue Nov 11 06:48:31 +0000 2025,"Warisan stigmatif ini kemudian membentuk cara pandang masyarakat ketika memandang ODP: bukan sebagai manusia yang punya hak, tapi sebagai beban, aib, atau ancaman. Warisan ini bertahan hingga sekarang, dari kebijakan yang melihat kesehatan jiwa sebagai masalah sosial, hingga",0,0,1,0,
1988136729287741772,LBHMasyarakat,Tue Nov 11 06:48:28 +0000 2025,"Pada era Orde Baru, pemikiran heteronormatif, yakni pandangan bahwa hubungan heteroseksual adalah satu-satunya seksualitas yang ‘normal’ dan identitas gender seseorang adalah tetap dari lahir. Hal ini misalnya bisa dilihat dari kebijakan Orde Baru dalam menciptakan ‘keluarga",0,0,1,0,
1988139634136936934,jokivina_,Tue Nov 11 07:00:01 +0000 2025,"Bismillah Open Joki 📚✨  Makalah Proposal Laporan Jurnal Essay PPT  Tulis Tangan  📌Tugas Kuliah Soshum   Kebidanan Politik Bahasa Indonesia PKN Manajemen  ✨ Fast, rapi, harga ramah di kantong, jaminan amanah!  📩 for order klik link dibio   #JokiTugas #ZonaUang #zonaba https://t.co/FAc9OwZqXP",0,0,0,0,
1988139607838638145,CipagantiPks,Tue Nov 11 06:59:55 +0000 2025,"Melayani rakyat adalah ibadah. Dan setiap kader PKS tahu, kerja politik adalah bagian dari pengabdian. #RakernasPKS2025",0,0,0,0,
1988139588955861311,whitedovetyo,Tue Nov 11 06:59:50 +0000 2025,@Hnirankara politik era Orde Baru doktrin Dwifungsi ABRI yang memungkinkan militer terlibat dalam berbagai aspek kehidupan sipil.,0,0,0,0,
1988139583343915149,chantellei59176,Tue Nov 11 06:59:49 +0000 2025,"@syaikhu_ahmad Semoga Rakernas PKS bisa ngasih warna baru buat politik Indonesia, yang lebih santun, solutif, dan deket sama rakyat 💛 #RakernasPKS2025",0,0,0,0,
1988139557980893518,DkKenta,Tue Nov 11 06:59:43 +0000 2025,"@VIRGO1409271346 Negara Brengsek., negara yang gak akan pernah mau rakyatnya dapat askes pendidikan nyata gratis, kesehatan gratis, karena negara ini brengseek,. rakyatnya cuma bisa pasrah dan alergi ngomongin bahas politik buat selamatkan negerinya. emang taaik",0,0,0,0,
1988139510555963690,sadaemty,Tue Nov 11 06:59:31 +0000 2025,@PKSejahtera Sukses selalu untuk PKS! Semoga dengan adanya keputusan Rakernas memberikan arah politik yang berintegritas dan berpihak rakyat kedepannya #RakernasPKS2025,0,0,0,0,
1988139768572768530,gresiksatu1,Tue Nov 11 07:00:33 +0000 2025,"https://t.co/PJUV1gfJQT GresikSatu | Dunia pendidikan di Indonesia tengah bergerak menuju era digital. Sesuai dengan arahan Presiden Prabowo Subianto, pemerintah menggulirkan program digitalisasi pendidikan melalui distribusi 330.000 unit smart TV atau Interactive Flat Panel ...",0,0,0,0,
1988139734053646814,dpmdkalteng,Tue Nov 11 07:00:25 +0000 2025,"Asisten Teritorial Panglima TNI, Brigjen Jamaluddin, Direktur Kerjasama Lembaga Pemerintah Desa dan Badan Permusyawaratan Desa Zanariah, serta KODIM di seluruh wilayah Indonesia.",0,0,0,0,
1988139635365536228,detikfinance,Tue Nov 11 07:00:01 +0000 2025,"KSPI menolak keras formula kenaikan Upah Minimum Provinsi (UMP) 2026 yang disebut sudah disepakati pemerintah dan pengusaha, karena buruh merasa tidak dilibatkan dalam pembahasan.  &gt;&gt; https://t.co/JCED20OJIy  #detikfinance #ump2026 #upahminimum #buruh #kspi https://t.co/NWgFBHv0qo",0,0,0,0,
1988139631146398100,TitaniaAyuKinan,Tue Nov 11 07:00:00 +0000 2025,Kemenkeu bersama Komisaris Pertamina turun langsung meninjau kesiapan start-up Proyek Strategis Nasional RDMP Balikpapan. Langkah ini menunjukkan keseriusan pemerintah mempercepat kemandirian energi nasional melalui peningkatan kapasitas kilang &amp; efisiensi distribusi bahan bakar.,0,0,0,0,
1988139480797376690,AuroraIshani,Tue Nov 11 06:59:24 +0000 2025,"Guys, kolaborasi TNI, pemerintah RI, swasta, &amp; warga adalah bukti konkret kekuatan kolaborasi. Keamanan pangan bukan isapan jempol ketika kita berjalan seirama.  Energi Untuk Negeri https://t.co/Hyqji5sMaW",0,0,0,0,
1988139471444054228,MirelleSelina,Tue Nov 11 06:59:22 +0000 2025,"Benar sepakat, menciptakan kemampuan pangan bukan tugas satu pihak. Ini gerakan bersama semua warga negara, dari pemerintah, swasta, rakyat, hingga TNI. Bersama kita bisa.  Energi Untuk Negeri https://t.co/ZTJouk0oob",0,0,0,0,
1988139410395889752,mhsygt,Tue Nov 11 06:59:07 +0000 2025,Talon dzalimnya udah ngalah ngalahin pemerintah,0,0,0,0,
1988139348207038780,Katherin_Mailoa,Tue Nov 11 06:58:53 +0000 2025,"Jaringan Advokasi Tambang (JATAM), Nikel dari Tanah Terampas: Kriminalisasi Warga dan Pertarungan Kuasa Antar-Korporasi di Halmahera. Dalam laporan setebal 45 halaman itu, JATAM menyingkap konflik perebutan nikel di Halmahera Timur  selengkapnya di https://t.co/vgq3yiwsQN",1,0,0,0,
1988139344868278403,kemenkumbali,Tue Nov 11 06:58:52 +0000 2025,Pemerintah Kota Denpasar terus berkomitmen memperluas JDIH Desa sebagai bagian dari keterbukaan pemerintahan.  Kanwil Kemenkum Bali #SetahunBerdampak #KemenkumBali #KementerianHukum #LayananHukumMakinMudah #EemNurmanah,0,0,1,0,
1988139254187499993,NesyiD77,Tue Nov 11 06:58:30 +0000 2025,"Bro, kerja sama TNI, pemerintah Indonesia, perusahaan swasta, &amp; warga adalah wujud nyata kuatnya kerja sama. Ketahanan pangan bukan isapan jempol ketika kita berjalan seirama.  Energi Untuk Negeri https://t.co/nLSVIYKKn6",0,0,0,0,
1988139146821726613,antaranews,Tue Nov 11 06:58:05 +0000 2025,"Soal terlibat merger GoTo-Grab, Danantara ikuti arahan pemerintah.   https://t.co/F3NP8BU9UW",0,0,0,0,
1988139134146539888,DeaNamita,Tue Nov 11 06:58:02 +0000 2025,"Bro, kolaborasi Tentara Nasional Indonesia, pemerintah Indonesia, swasta, &amp; warga adalah wujud nyata kuatnya kerja sama. Kemandirian pangan bukan omong kosong ketika kita berjalan seirama.  Energi Untuk Negeri https://t.co/Ii556m1nGz",0,0,0,0,
1988138991078830563,koramil07ngp,Tue Nov 11 06:57:27 +0000 2025,"Babinsa Koramil 04/Tempel Sleman Apresiasi Linmas Kalurahan  Sleman --- Pemerintah Kalurahan Margorejo Kapanewon Tempel Sleman menggelar kegiatan pembinaan bagi anggota Perlindungan Masyarakat (Linmas) di Balai pertemuan Kalurahan tersebut atas,Senin (10/11/2025). https://t.co/Vvhlm1wR0n",1,0,0,0,
1988138936708047036,kpulomboktimur,Tue Nov 11 06:57:15 +0000 2025,"#TemanPemilih, KPU Lombok Timur mengikuti kegiatan Orientasi Pegawai Pemerintah dengan PPPK di Lingkungan Sekretariat Jenderal KPU Formasi Tahun 2024 Periode I dengan skema MOOC tahun 2025, Selasa 11 November 2025. (Humas KPU Lotim) #kpulomboktimur  #kpumelayani #kpu @KPU_ID https://t.co/F9kaps4vby",1,0,0,0,
1988138883675287744,choczout,Tue Nov 11 06:57:02 +0000 2025,"@SeputarTetangga Di daerahku ada kasus bayi dibuang. Tetangga yg blm punya anak akhirnya ingin adopsi. Krn kasus ini sdh ditangani pemerintah, proses untuk adopsinya panjang, melibatkan persidangan dan dinas sosial. Setelah diadopsi juga dipantau terus oleh dinsos dan disuruh laporan berkala.",0,0,0,0,
1988138821398212721,sheeriejpg,Tue Nov 11 06:56:47 +0000 2025,panas bgini malah ada pemadaman  taikkkk pemerintah kalo ga nyusahin rakyat gaada kerjaan!! batre gue 7% lagii.. gue gatau pemadaman ini sampe jam berapaa 😭🥹,0,0,0,0,
1988138535279616108,dpmdkalteng,Tue Nov 11 06:55:39 +0000 2025,"Dalam Inpres tersebut, pemerintah daerah diminta untuk menyediakan lahan seluas minimal 1.000 meter persegi di lokasi yang strategis, mudah diakses, serta memiliki bukti kepemilikan yang sah untuk mendukung operasional KDKMP. https://t.co/qK1h8sE8ku",2,0,1,0,
1988138511237861608,gausahsoasikya,Tue Nov 11 06:55:33 +0000 2025,"Kenapa ga ada yang pada fokus ke pemerintah, sih????? MUAK BANGET LIAT WARGA SALING RIBUT!!!!!! In these economies, KITA SEMUA SAMA SAMA SEDANG SUSAH, MALAH PADA RIBUT!!!!",0,0,0,0,
1988138360276480172,andiset59493811,Tue Nov 11 06:54:57 +0000 2025,"@kompascom Semua bersuara, Lebih layak ini itu, percuma pemerintah sudah memutuskan percuma suara kita. Yg sudah meninggalkan kita sebagai pahlawan sesungguhnya semoga Husnul Khotimah...",0,0,0,0,
1988139807911166104,Budiono_1982,Tue Nov 11 07:00:42 +0000 2025,@saiful_mujani Pendukung Harto jadi pahlawan = Pendukung jokowi 2 periode .  https://t.co/UqOHpuQCWJ,0,0,0,0,
1988139714126508116,bebasbaru,Tue Nov 11 07:00:20 +0000 2025,"Hayoo tebak, negara mana jawaranya..???  Penis Pria Indonesia Lebih Panjang dari Pria India, Paling Panjang dari Negara..? via @jegtheme https://t.co/DeVbvbEu03",0,0,0,0,
1988139683675861255,cakradara20,Tue Nov 11 07:00:13 +0000 2025,"@tempodotco mantan Presiden ditetapkan sebagai Pahlawan Nasional, berarti Pemimpin Negara saat ini harus bisa melewati keadaan Sejahtera yang dibanggakan lewat tagline: ""penak zaman ku..""  minimal kuatkan Rupiah jadi 10.000/USD, karena sama beratnya dgn puluhan juta pekerjaan yang dijanjikan",0,0,0,0,
1988139645625057518,kalkwulator,Tue Nov 11 07:00:04 +0000 2025,Pembentukan lembaga-lembaga tinggi negara di era Soeharto memperkuat sistem ketatanegaraan Indonesia pasca-Orde Lama. #SistemPemerintahan,0,0,0,0,
1988139634027884882,seizaninaritaii,Tue Nov 11 07:00:01 +0000 2025,"Ngga sama Indonesia kemaren, sama Malaysia pun orang Jepang juga rasis. Merasa negara mereka si paling beretika tinggi. Emang sifat utama Asia Timur keknya merasa yang paling superior...",0,0,0,0,
1988139631972675821,democrazymedia,Tue Nov 11 07:00:00 +0000 2025,Mengejutkan! Terungkap Modus Tanah Milik Negara ‘Dijual Lagi’ ke Negara di Kasus Whoosh https://t.co/IzWPP40VII,0,0,0,0,
1988139631700066312,UdinKoharu75131,Tue Nov 11 07:00:00 +0000 2025,@dorisyincpa Luar Biasa....!!!! SELAMAT PARA PEJUANG GCV AMBASSADOR SEMOGA memberikan manfaat buat para Pioneer di manca negara SUKSES... 💪👍💪  Jenderal Lien 🇲🇨🇮🇩🇲🇨🇮🇩🇲🇨,0,0,0,0,
1988139607045927227,tousnation,Tue Nov 11 06:59:54 +0000 2025,Tidak membela siapapun. Tapi emangnya ga capek kah gelut perkara ini. Negara ini lho lebih butuh dari sekedar oppa2. So stop please. Udah gede woi udah gede. Bubar jalan!,0,0,0,0,
1988139573860593718,dian_resta1,Tue Nov 11 06:59:46 +0000 2025,"Tepat sepakat, membentuk kemampuan pangan bukan pekerjaan satu lembaga. Ini gerakan gotong royong semua warga negara, dari pemerintahan, sektor swasta, rakyat, hingga TNI. Bergandengan tangan kita mampu.  Energi Untuk Negeri https://t.co/1zqceb0MNe",0,0,0,0,
1988139557980893518,DkKenta,Tue Nov 11 06:59:43 +0000 2025,"@VIRGO1409271346 Negara Brengsek., negara yang gak akan pernah mau rakyatnya dapat askes pendidikan nyata gratis, kesehatan gratis, karena negara ini brengseek,. rakyatnya cuma bisa pasrah dan alergi ngomongin bahas politik buat selamatkan negerinya. emang taaik",0,0,0,0,
1988139529778458798,BrainLeesol,Tue Nov 11 06:59:36 +0000 2025,@BrainShinyu home schooling sama guru negara laen,0,0,0,0,
1988139504587468995,Bunga62496,Tue Nov 11 06:59:30 +0000 2025,@denni_sauya negara ini gaduh terus dr hal sepele hingga hal yg krusial terus &amp; terus .  Dan bukankah sebenarnya hak privat itu tdk mutlak krn ada hak publik ?,0,0,0,0,
1988139471444054228,MirelleSelina,Tue Nov 11 06:59:22 +0000 2025,"Benar sepakat, menciptakan kemampuan pangan bukan tugas satu pihak. Ini gerakan bersama semua warga negara, dari pemerintah, swasta, rakyat, hingga TNI. Bersama kita bisa.  Energi Untuk Negeri https://t.co/ZTJouk0oob",0,0,0,0,
1988139426678272046,altarlogika,Tue Nov 11 06:59:11 +0000 2025,bts army dipelihara negara,0,0,0,0,
1988139408651174158,Kemhan_RI,Tue Nov 11 06:59:07 +0000 2025,"Menteri Pertahanan Sjafrie Sjamsoeddin @sjafriesjams menghadiri upacara yang dipimpin Presiden Prabowo Subianto @prabowo, bersama jajaran pejabat negara.",0,0,1,0,
1988139405878730884,Kemhan_RI,Tue Nov 11 06:59:06 +0000 2025,"“Jangan sekali-sekali melupakan jasa para pahlawan.” Pesan penuh makna itu menggema dalam upacara penganugerahan Pahlawan Nasional Tahun 2025 di Istana Negara, Jakarta, pada Senin (10/11). https://t.co/BOqutZFsMw",0,0,1,0,
1988139387306344883,triasapp,Tue Nov 11 06:59:02 +0000 2025,"@ngrthehe @mengagetkan Ngakak bgt, yg gak milih alias golput join circle yg mana. Bikin negara sendiri aja apa wkwkw",0,0,0,0,
1988139351625371928,umabizanraffif,Tue Nov 11 06:58:53 +0000 2025,@txtdrimedia Wkwk... Bukannya menjaga negara malah jualan kopi,0,0,0,0,
1988139349926715583,ganjarutkri,Tue Nov 11 06:58:53 +0000 2025,"Bu Mega tidak cawe2 agar beliau dapat terpilih utk periode kedua, padahal beliau bisa melakukannya sebagai orang yg duduk di kepemimpinan tertinggi negara ini  Beda dengan presiden sebelum ini yg dengan seenaknya cawe2 proses pencalonan dari masalah umur anaknya sampai akhir",0,0,1,0,
1988139140886732956,kaylanirosy,Tue Nov 11 06:58:03 +0000 2025,@syaikhu_ahmad Semoga Rakernas ini jadi momen penting buat evaluasi dan memperbaiki kebijakan publik supaya lebih berpihak ke rakyat kecil ✊ #RakernasPKS2025,0,0,0,0,
1988138981482238359,cllwosed,Tue Nov 11 06:57:25 +0000 2025,Kebijakan luar negeri yang non-blok dan pragmatis ala Soeharto membawa Indonesia dihormati di forum-forum internasional. #DiplomasiAktif,0,0,0,0,
1988138972837802393,grok,Tue Nov 11 06:57:23 +0000 2025,"@irwan24tanjung @DS_yantie Terima kasih atas tanggapannya. Interpretasi saya tetap berpijak pada catatan sejarah Gus Dur sendiri dan konteks Orde Baru, di mana ia sebut kompromi itu demi lindungi NU dari tekanan rezim, sambil kritik kebijakan spesifik. Jika Anda punya bukti tambahan yang menunjukkan",0,0,1,0,
1988138733129076919,zuranalmahdi,Tue Nov 11 06:56:26 +0000 2025,"@PKSejahtera Alhamdulillah berjalan lancar, semoga PKS makin bijak dalam setiap kebijakan yang diambil  buat kedepannya.  #RakernasPKS2025",0,0,0,0,
1988138619866161460,marketupdt,Tue Nov 11 06:55:59 +0000 2025,"Amerika Serikat (AS) terancam harus membayar ganti rugi hingga USD2 triliun, sekitar Rp33 ribu triliun, jika Mahkamah Agung membatalkan kebijakan tarif resiprokal.  https://t.co/nzl9gcdZIg",0,0,0,0,
1988138578120241622,grok,Tue Nov 11 06:55:49 +0000 2025,"@irwan24tanjung @DS_yantie Tidak kontradiktif, karena kritik Gus Dur terhadap Orde Baru bersifat selektif pada kebijakan spesifik seperti KKN, pelanggaran HAM, dan ICMI, sambil hindari serangan frontal yang bisa picu pembubaran NU oleh rezim. Pragmatisme ini beri NU ruang bertahan sebagai basis oposisi",0,0,1,0,
1988138422117257655,officialinews_,Tue Nov 11 06:55:12 +0000 2025,"Menteri Keuangan Purbaya Yudhi Sadewa menepis anggapan bahwa Kementerian Keuangan menjadi pihak utama dalam mendorong redenominasi rupiah. Padahal, kata Purbaya, kebijakan tersebut sepenuhnya akan ditentukan oleh Bank Indonesia (BI) sebagai otoritas moneter.   “Saya nggak tahu, https://t.co/Df5Io3V0BJ",0,0,0,0,
1988137973079306264,LancarRejekiii,Tue Nov 11 06:53:25 +0000 2025,"melihat banyak kebijakan yg gak penting dibuat pemerintah, rasanya, gua udh siap kalo ini terjadi",0,0,0,0,
