tweet_id,user_screen_name,created_at,text,like_count,retweet_count,reply_count,quote_count,view_count
1988138570868289640,BapasMuaraTeweh,Tue Nov 11 06:55:47 +0000 2025,sebagai bagian dari program pembimbingan dan reintegrasi sosial. Kegiatan ini bertujuan menanamkan nilai-nilai moral dan spiritual dalam proses pembinaan kepribadian klien.  Ceramah agama dilaksanakan di Masjid Darul Aman Muara Teweh dan diikuti oleh sejumlah klien yang sedang,0,0,1,0,
1988138486252102094,KAI121,Tue Nov 11 06:55:27 +0000 2025,"@yupyupzy Selamat siang Kak. Railmin mohon maaf atas ketidaknyamanannya. Sehubungan dengan adanya penyesuaian pola perjalanan, sehingga pemesanan tiket beberapa KA Antarkota kelas Ekonomi bulan Desember 2025 belum dapat dilakukan. Kakak dapat pantau terus akun media sosial Railmin untuk",0,0,1,0,
1988138465083748412,BotyMapiah,Tue Nov 11 06:55:22 +0000 2025,"@Hendaruth @raajiws @TijeKoridorUI @InfotransportUI malah rute blue line tambahan ini bisa ngebantu red line yang tiap pagi sampai jam 10 ngga lewat rumpun sosial (FPsi–FEB), jadi penyebaran penumpang lebih merata ngga cuma ngandelin red line doang.",0,0,1,0,
1988138423643955324,leonardhan_,Tue Nov 11 06:55:12 +0000 2025,"Sekarang saatnya, kita transformasikan ketahanan pangan sebagai gerakan sosial! Bagikan pentingnya pada keluarga dan teman. Kesadaran bersama adalah tahap awal transformasi.  Energi Untuk Negeri https://t.co/hrggZHrz5A",0,0,0,0,
1988138382959276526,jokitugas1234,Tue Nov 11 06:55:02 +0000 2025,Testi 3394 - Joki Real Time UTS (Ujian Tengah Semester) Mata Kuliah Psikologi Sosial Yuk WA https://t.co/E2pbudTSvg #jokitugas #jokitugaskuliah https://t.co/GJfk3t8W4X,1,0,0,0,
1988138081745281466,CiciAngsa2,Tue Nov 11 06:53:51 +0000 2025,Program MBG Solusi untuk Kesehatan dan Sosial Ekonomi https://t.co/QQpNimizhV,1,0,0,0,
1988138071863542139,ppidkabwajo,Tue Nov 11 06:53:48 +0000 2025,Prabowo Ingin Karang Taruna dan Pramuka Aktif Kembali Bangun Kepedulian Sosial https://t.co/puwUnCXX0H,0,0,0,0,
1988138009259360343,bps_statistics,Tue Nov 11 06:53:33 +0000 2025,"Kegiatan yang didukung Uni Eropa ini dibuka oleh Ateng Hartono, Deputi Bidang Statistik Sosial BPS RI dan dihadiri oleh Saiti Gusrini (European Union to Indonesia and Brunei Darussalam), Brigjen Pol. Adi Satya Perkasa (Kemenko Polhukam), Indah Nuria Savitri (Kemlu), ...",0,0,1,0,
1988138008986743010,CiciAngsa2,Tue Nov 11 06:53:33 +0000 2025,Program MBG Solusi untuk Kesehatan dan Sosial Ekonomi https://t.co/OmwgRfhEP9,1,0,0,0,
1988139713832907080,sygnajae,Tue Nov 11 07:00:20 +0000 2025,pusing sakit perut sakit pinggang sakit sakit dah pokoknya kek abis digebukin masyarakat,0,0,0,0,
1988139704840257938,dikyasapolresta,Tue Nov 11 07:00:18 +0000 2025,Personil melaksanakan giat pemberian teguran kepada masyarakat yang melanggar aturan dalam tertib berlalu lintas https://t.co/a7qndC9I5m,0,0,0,0,
1988139631171563893,detiksport,Tue Nov 11 07:00:00 +0000 2025,"Cabang olahraga padel kini tengah digandrungi masyarakat. Tak hanya itu, sejumlah artis juga turut menggemari olahraga ini.  Menjamurnya lapangan padel dan orang-orang yang memainkannya, olahraga ini pun disebut-sebut sebagai 'olahraga orang-orang fomo'. Nah, Nagita Slavina, https://t.co/PcM29glBXW",0,0,0,0,
1988139595478036796,AyundaCi,Tue Nov 11 06:59:52 +0000 2025,Kemandirian pangan dimulai dari kesadaran. Pahami dari mana makananmu berasal dan hargai tahapannya. Mari berubah menjadi masyarakat yang menghargai pangan.  Energi Untuk Negeri https://t.co/cnX63aTz1i,0,0,0,0,
1988139569167127011,DekiHaris58861,Tue Nov 11 06:59:45 +0000 2025,"Dengan penambahan kapasitas jumlah produksi solar dalam negeri, akan memungkinkan kedepannya Indonesia tidak akan lagi bergantung pada impor solar, pembangunan proyek RDMP Balikpapan ini juga membuka peluang ekonomi bagi masyarakat sekitar",0,0,0,0,
1988139564696039462,Polsekbatu_wng,Tue Nov 11 06:59:44 +0000 2025,"Kapolres Wonogiri AKBP Wahyu Sulistyo, S.H., S.I.K., M.P.M. memberikan reward kepada anggota dan masyarakat yang berprestasi. Selasa 11/11/2025 di halaman Mapolres Wonogiri",0,0,0,0,
1988139535885328694,kalkwulator,Tue Nov 11 06:59:37 +0000 2025,"Soeharto berhasil menjaga kondisi keamanan dan ketertiban masyarakat (Kamtibmas), memungkinkan masyarakat bekerja dengan tenang. #Kamtibmas",0,0,0,0,
1988139301369245887,delphinari,Tue Nov 11 06:58:41 +0000 2025,"@syaikhu_ahmad Seneng banget liat semangatnya PKS yang terus berupaya nyusun langkah konkret buat masyarakat, semoga hasil Rakernas kali ini bener-bener berdampak nyata 💪 #RakernasPKS2025",0,0,0,0,
1988139262483759294,OpeliaSabr,Tue Nov 11 06:58:32 +0000 2025,"Betul sepakat, menciptakan daya tahan pangan bukan pekerjaan satu lembaga. Ini gerakan gotong royong semua warga negara, dari negara, swasta, masyarakat, hingga Tentara Nasional Indonesia. Bergandengan tangan kita mampu.  Energi Untuk Negeri https://t.co/tZmH9sp5iN",0,0,0,0,
1988139173405241638,DarmaEkpa,Tue Nov 11 06:58:11 +0000 2025,"Sekarang waktunya, kita jadikan ketahanan pangan sebagai inisiatif masyarakat! Bagikan signifikansinya pada orang terdekat dan teman. Kesadaran bersama adalah langkah pertama perubahan.  Energi Untuk Negeri https://t.co/2NLTEqNIbV",0,0,0,0,
1988139168854413779,HarshaNayla,Tue Nov 11 06:58:10 +0000 2025,"Sudah saatnya, kita jadikan ketahanan pangan sebagai inisiatif masyarakat! Ceritakan signifikansinya pada keluarga dan teman. Kesadaran komunitas adalah titik awal revolusi.  Energi Untuk Negeri https://t.co/83YSDhLwJZ",0,0,0,0,
1988139134347866605,HumasResMajene,Tue Nov 11 06:58:02 +0000 2025,"Dalam upaya menjaga dan memelihara situasi keamanan dan ketertiban masyarakat di wilayah Kabupaten Majene, Tim Patroli Satuan Samapta Polres Majene kembali melaksanakan kegiatan patroli rutin di sejumlah ruas jalan dalam kota Majene, Selasa (11/11/2025). https://t.co/Y74y8rw6F2",0,0,0,0,
1988139050398871667,grok,Tue Nov 11 06:57:42 +0000 2025,"@SUARAKRISTEN1 @Franken_blues Alam Papua menghadapi tantangan lingkungan serius akibat pertambangan, termasuk limbah tailing Freeport yang mencemari sungai dan laut hingga memengaruhi ekosistem serta kesehatan masyarakat. Laporan terkini dari WALHI dan aktivis menyoroti kerusakan hutan adat serta terumbu",0,0,0,0,
1988139019402965104,DewintaNia_,Tue Nov 11 06:57:34 +0000 2025,Kemandirian pangan dimulai dari pemahaman. Ketahui dari mana makananmu berasal dan hormati jalannya. Mari berubah menjadi masyarakat yang menghormati makanan.  Energi Untuk Negeri https://t.co/0PVYEz0NCc,0,0,0,0,
1988138991078830563,koramil07ngp,Tue Nov 11 06:57:27 +0000 2025,"Babinsa Koramil 04/Tempel Sleman Apresiasi Linmas Kalurahan  Sleman --- Pemerintah Kalurahan Margorejo Kapanewon Tempel Sleman menggelar kegiatan pembinaan bagi anggota Perlindungan Masyarakat (Linmas) di Balai pertemuan Kalurahan tersebut atas,Senin (10/11/2025). https://t.co/Vvhlm1wR0n",1,0,0,0,
1988138962020692252,skckpolreskh,Tue Nov 11 06:57:21 +0000 2025,Testimoni masyarakat kepada pelayanan SKCK Online Polres Kapuas Hulu. Terimakasih kepada masyarakat pengguna layanan SKCK Online yang telah memberikan Testimoni terhadap pelayanan kami. Penilaian Anda menjadi motivasi bagi kami untuk meningkatkan kualitas pelayanan yang prima. https://t.co/emuTkenWDg,0,0,0,0,
1988138958262603944,kemenkumbali,Tue Nov 11 06:57:20 +0000 2025,Kolaborasi menjadi kekuatan utama agar sistem hukum desa tetap dinamis dan sesuai kebutuhan masyarakat modern.  Kanwil Kemenkum Bali #SetahunBerdampak #KemenkumBali #KementerianHukum #LayananHukumMakinMudah #EemNurmanah,0,0,1,0,
1988138905485681138,veritasflow_,Tue Nov 11 06:57:07 +0000 2025,"⛈ Antisipasi petir di Tower SUTT 150 kV Rawaterate – Penggilingan! Data BMKG &amp; Lightning Detection System catat 3 sambaran, tim Line Walker &amp; drone temukan insulator fasa T pecah. Segera diganti untuk menjaga kualitas listrik tetap andal bagi masyarakat.#PLN #PLNUntukIndonesia https://t.co/mGqdJLxWaz",0,0,0,0,
1988138833586884995,pmpuotskkbpom,Tue Nov 11 06:56:50 +0000 2025,Hasil SKM ini menunjukkan komitmen tinggi Direktorat PMPU OTSKK dalam memberikan pelayanan kepada masyarakat.  #BPOMRI #HALOBPOM1500533 #DitPMPUOTSKK #SurveiKepuasanMasyarakat #SKM,0,0,0,0,
1988138824523018734,kemenkumbali,Tue Nov 11 06:56:48 +0000 2025,"Dengan inovasi tersebut, literasi hukum tidak lagi kaku, tetapi menjadi bagian dari kehidupan sehari-hari masyarakat desa.  Kanwil Kemenkum Bali #SetahunBerdampak #KemenkumBali #KementerianHukum #LayananHukumMakinMudah #EemNurmanah",0,0,1,0,
1988139633625174157,Yulia_4ja,Tue Nov 11 07:00:01 +0000 2025,"@Laskar_militan @hamenang Keren, ttp menjaga kelestarian budaya lokal",0,0,0,0,
1988139559516082372,bacakabar_id,Tue Nov 11 06:59:43 +0000 2025,"GEPPAK Kalsel Hidupkan Kembali Seni Bela Diri Kuntau, “Mengangkat Batang Terandam”   https://t.co/Yc5CAcNFET",0,0,0,0,
1988139475776704588,BisnisBola,Tue Nov 11 06:59:23 +0000 2025,"7) Big A Story (Indonesia)  Channel lokal yang membahas narasi klub &amp; sejarah dengan pendekatan storytelling. Ringan, relatable, dan dekat dengan konteks penonton Indonesia. Bagus untuk yg mau masuk ke perspektif budaya &amp; identitas klub sebelum ke analisis bisnis yang lebih dalam https://t.co/YOyLtoANDD",0,0,0,0,
1988139463084830900,BisnisBola,Tue Nov 11 06:59:20 +0000 2025,"5) COPA90  Melihat perspektif sepakbola dari sudut budaya supporter. Ga murni, bahas finansial atau marketing, tapi penting bagi sports marketer untuk memahami identitas klub, rivalitas, dan community value. Cocok untuk belajar sepakbola langsung dari komunitas dan sejarah klub https://t.co/LTd35sRLIG",0,0,1,0,
1988139454591320380,BisnisBola,Tue Nov 11 06:59:18 +0000 2025,"3) Tifo Football (by The Athletic)  Tifo fokus pada taktik &amp; manajemen klub, tapi di dalamnya sering ada tema strategi klub, perekrutan, filosofi kepelatihan, dan budaya organisasi. Penjelasan sederhana, visual clean, dan kuat banget buat memahami “bagaimana sepakbola dimanage.” https://t.co/zWXjRoucaQ",0,0,1,0,
1988139176613867934,kakilangitimur,Tue Nov 11 06:58:12 +0000 2025,@MataElang247 @__anomali__ @BejoP83769 @ParaDox1830307 @Alie_Fahnoor @AyaniMel @ha818 @Juragann_muda2 @aesculapiusw @againstkadroen @imamDouma @_majusi_ @grok @JLion555 @BapakDariAnak2 @Kinjeng0Ireng @TomatTomat44 @humilitylover @Stefany_mrongos @_MadManMo_ @katzennada @Manuk_Emprit76 @Valhallaah @AlanUstad56 @Cl0pidogrel @paolnapi @Ruth_Djojoning @stefyODGJ_syin @apostolosyohans @catzen_nada @Orza961026 @2332Yo @__SudutPandang @victoragiular @Catze_Nada @FaktaBerita89 @beng_beng_ok @LogikaMistik @Huntmon1 @c0leaid @StefanjingYin @_IloveHamas @MillMx429564 @Tuh_cab @Kumba0karno @RyKe355493 @YNP_NCF @iam_zelt @grok apa ada ritual ibadah/budaya yg berbeda antara yesus dg umat kristen sekarang?,0,0,1,0,
1988139078832058485,buburdidadar,Tue Nov 11 06:57:48 +0000 2025,"@_trumin Jadi kl freud fokusnya bener² dlm diri manusianya, kayanya emng lebih mudah nganalisis karya sastra lewat sini soalnya sastra itu self explanatory gak sih? Atau kalian jg neliti kek konteks penulis, konteks budaya saat itu, dll juga?",0,0,0,0,
1988138722223944014,munafri_arfdn,Tue Nov 11 06:56:23 +0000 2025,"Layanan kesehatan gratis, festival budaya yang merangkul semua lapisan seniman, penghargaan dan apresiasi untuk para teladan, hingga beasiswa bagi anak-anak berprestasi. Semua kami persembahkan sebagai tanda cinta untuk kota ini.",0,0,1,0,
1988138477570191580,holidaygogogo_,Tue Nov 11 06:55:25 +0000 2025,"🌴 Percutian 2026: Hainan – “Hawaii of China”! 🇨🇳✨  Fly direct dari Kuching terus ke pulau cantik penuh pantai lawa, budaya unik &amp; shopping best gila! 😍 Family, couple atau office trip — semua boleh join! 💑👨‍👩‍👧‍👦 📍Itinerari penuh keluar esok, stay tuned! ✈️ https://t.co/el5LWm4FFT",0,0,0,0,
1988138460012834870,KGSWadah,Tue Nov 11 06:55:21 +0000 2025,"Dah sampai masanya budaya buli siber dihentikan. Repeat after us: Cyberbullying is a no-no! ❌  Kalau korang pernah terkena mana-mana gangguan segera ambil tindakan ya!  📘Kau Manusia Tiruan #30TipMenjadiDiriSendiri, SisYouJae🤍 https://t.co/I604uEeaM2",0,0,0,0,
1988137877503701273,DistyaDiraS,Tue Nov 11 06:53:02 +0000 2025,"Jadi gak se sederhana itu juga,  Ada sisi Genetik nya, ada sisi lingkungan/pergaulan nya, ada sisi globalisasi/propaganda dunia nya 😅, ada sisi budaya/kebiasaan/rutinitas nya, ada sisi didikan nya dll",0,0,0,0,
1988137666521821588,ribut_waidie,Tue Nov 11 06:52:12 +0000 2025,"@SammiSoh Kerja pokok polisi di jalan, @kompascom  @KompasTV  katanya di reformasi, apanya yg direfotmasi lah mental jd polisi sdh biasa kyk gini budaya nya",0,0,0,0,
1988137392059138271,kanimentikong,Tue Nov 11 06:51:06 +0000 2025,Imigrasi Entikong turut hadir di Peresmian Rumah Betang Bidayuh Labak Nyeru! 🌾 Mari bersama lestarikan budaya dan perkuat persaudaraan di perbatasan 🇮🇩  @kemenimipas @ditjen_imigrasi @imigrasikalimantanbarat  #imigrasi #entikong #imigrasientikong #perisainegeri #mpaspor #paspor https://t.co/fZ0yNdjJyO,0,0,0,0,
1988137238061085163,CatatanRaffi,Tue Nov 11 06:50:30 +0000 2025,Dialog Budaya Lintas Generasi: Raffi Ahmad &amp; Gusti Bhre satukan suara rawat warisan Indonesia. Raffi jadi jembatan industri kreatif modern &amp; pelestarian budaya luhur. https://t.co/uTybWFKz81,0,0,0,0,
1988137134818222350,MalaysiaGazette,Tue Nov 11 06:50:05 +0000 2025,"Apabila Timbul Rasa Hormat Tiada Ruang Untuk Khianat, Nama Baik Mindef Terus Terpelihara - Khaled   Nilai integriti dan inovasi mesti menjadi teras budaya kerja di Kementerian Pertahanan (Mindef) bagi memastikan kekuatan organisasi pertahanan negara kekal utuh dan dihormati. https://t.co/NeQcSwIfVC",0,0,0,0,
1988136724472754287,LBHMasyarakat,Tue Nov 11 06:48:27 +0000 2025,"Penegakan hukum seperti ini melahirkan budaya kekerasan dalam sistem peradilan pidana kita. Ironisnya, warisan itu masih terus hidup hingga sekarang yang ditandai dari penangkapan dan razia brutal, vonis mati, hingga stigmatisasi terhadap pengguna narkotika sebagai “sampah",0,0,1,0,
1988136550455206341,kemenkumbali,Tue Nov 11 06:47:46 +0000 2025,Kanwil Kemenkum Bali terus berupaya menjadikan literasi hukum menjadi bagian dari budaya masyarakat Bali yang cerdas dan sadar aturan.  Kanwil Kemenkum Bali #SetahunBerdampak #KemenkumBali #KementerianHukum #LayananHukumMakinMudah #EemNurmanah,0,0,1,0,
1988135058981744901,DOSM_ILSM,Tue Nov 11 06:41:50 +0000 2025,"Tahniah diucapkan kepada semua peserta atas semangat, komitmen dan keberanian yang dipamerkan. Semoga pertandingan ini terus menjadi pemangkin kepada budaya komunikasi berkesan dan pemikiran kritikal dalam kalangan warga DOSM. https://t.co/KRfncySUvw",0,0,0,0,
1988134969534017772,PolsektroTabang,Tue Nov 11 06:41:29 +0000 2025,"Setiap perempuan berhak berjalan, bekerja, dan hidup tanpa rasa takut. Ini adalah hak dasar, bukan permintaan. Mari kita bangun ruang yang aman bagi semua, di mana rasa hormat adalah budaya, bukan pengecualian.  Kewajiban menghentikan pelecehan ada pada PELAKU, bukan pada KORBAN. https://t.co/xpeo2pl9X7",0,0,0,0,
1988134857319592102,POLSEK_JOHAR,Tue Nov 11 06:41:02 +0000 2025,"Humas Polsek Johar Baru Polres Metro Jakarta Pusat  Setiap perempuan berhak berjalan, bekerja, dan hidup tanpa rasa takut. Ini adalah hak dasar, bukan permintaan. Mari kita bangun ruang yang aman bagi semua, di mana rasa hormat adalah budaya, bukan pengecualian.  Kewajiban https://t.co/Gy91PFGPNF",0,0,1,0,
1988139588955861311,whitedovetyo,Tue Nov 11 06:59:50 +0000 2025,@Hnirankara politik era Orde Baru doktrin Dwifungsi ABRI yang memungkinkan militer terlibat dalam berbagai aspek kehidupan sipil.,0,0,0,0,
1988139555476980075,grok,Tue Nov 11 06:59:42 +0000 2025,"@SultanWIBU_99 Oke, karena belum ada info spesifik dari tweet-mu, aku infer dari bio dan hobi: Future – Menjadi streamer sukses, main game mobile/PC, mungkin kolab dengan VTubers favorit. Kalau mau tambah detail seperti target kekayaan atau kehidupan, cerita dong! 😊  Update profil lengkap:",0,0,0,0,
1988139517728186679,DistyaDiraS,Tue Nov 11 06:59:33 +0000 2025,"Maka nya daripada cinta cinta cinta, apalagi sak sek sak sek.. mendingan berdedikasi dalam kehidupan. Biarkan cinta sejati mu nantinya berkerja sendiri, tiba padamu dengan sendiri nya. Dengan se usahamu juga",0,0,0,0,
1988139406683992545,junkyumine__,Tue Nov 11 06:59:07 +0000 2025,"Liat yg lagi rame idol ke gap bawa cewe pulang ke rumah, sumpah lebih baik gatau kehidupan belakang layar mereka, bukannya mau ikut campur real life idol ya tapi kalo ternyata idol yang kamu bangga2 in ternyata image aslinya ga sebaik image di layar tuh kek nyesek dikit",0,0,0,0,
1988139290136658247,KompasData,Tue Nov 11 06:58:39 +0000 2025,Surya Paloh meminta setiap kader partai membawa politik gagasan yang membangun dan mempercepat kehidupan kebangsaan yang lebih baik. #Polhuk #AdadiKompas  https://t.co/5ADDgNNkTa,0,0,0,0,
1988139162541912513,wonglasses,Tue Nov 11 06:58:08 +0000 2025,Satu satunya yang bisa di flexing di kehidupan gua itu bisa ketemu eric di GI😭 GONG BANGET KAYA SAMPE BENGONG LIAT DIA... MASYALLAH https://t.co/kymTlHIVUW,0,0,0,0,
1988139158221754385,grok,Tue Nov 11 06:58:07 +0000 2025,"@SultanWIBU_99 Nggak harus spesifik banget kok, tapi kalau ada hint dari tweet-mu soal rencana masa depan (misal karir, kekayaan, atau kehidupan pribadi), aku bisa tambahin. Dari yang aku analisis sejauh ini, belum ada info jelas, jadi ""Not specified"". Mau cerita lebih lanjut biar aku update?",0,0,1,0,
1988139028542353626,cubitski,Tue Nov 11 06:57:36 +0000 2025,@bluebloomyy iyasih ini tuh di semua lini kehidupan ga sih dhi bukan fangirling aja 😭😭😭,0,0,0,0,
1988139008866820489,SultanWIBU_99,Tue Nov 11 06:57:32 +0000 2025,@grok Future disini harus spesifik kah? Semisal kekayaan atau kehidupan kedepannya bagaimana,0,0,1,0,
1988138917061869898,earthmixnation,Tue Nov 11 06:57:10 +0000 2025,Taxnya gede bgt dan masih aja ada orang tone deaf yg bilang politik tidak memengaruhi kehidupan 😍,0,0,0,0,
1988138824523018734,kemenkumbali,Tue Nov 11 06:56:48 +0000 2025,"Dengan inovasi tersebut, literasi hukum tidak lagi kaku, tetapi menjadi bagian dari kehidupan sehari-hari masyarakat desa.  Kanwil Kemenkum Bali #SetahunBerdampak #KemenkumBali #KementerianHukum #LayananHukumMakinMudah #EemNurmanah",0,0,1,0,
1988138790884364771,hariankompas,Tue Nov 11 06:56:40 +0000 2025,Surya Paloh meminta setiap kader partai membawa politik gagasan yang membangun dan mempercepat kehidupan kebangsaan yang lebih baik. #Polhuk #AdadiKompas  https://t.co/NZekcrVkTE,0,0,0,0,
1988138588933148684,BapasMuaraTeweh,Tue Nov 11 06:55:52 +0000 2025,Banyak dari mereka mengaku merasa lebih tenang dan termotivasi untuk memperbaiki diri. Kegiatan semacam ini juga dianggap membantu membangun kesadaran diri dan menumbuhkan harapan baru dalam menjalani kehidupan pasca-pemidanaan.,0,0,1,0,
1988138587444179117,sweetyyoun,Tue Nov 11 06:55:51 +0000 2025,"Ga lucu aja apa yg jadi kebutuhan utama atau primer lu masih nyari atau minta di orang lain. Misalnya nebeng balik ke stasiun, kan ojol banyak. Disamping itu kan udah jadi resiko kehidupan sehari-hari. Ya minimal banget nih kalau nebeng bensinin dan ga tiap hari.",0,0,1,0,
1988138575276503263,BapasMuaraTeweh,Tue Nov 11 06:55:48 +0000 2025,"menjalani masa integrasi. Materi disampaikan oleh Ustaz Muhammad Fahmi dari Pondok Pesantren Yasin Muara Teweh  yang membahas pentingnya pertobatan, tanggung jawab sosial, dan pembentukan karakter religius dalam menjalani kehidupan setelah masa pidana.",0,0,1,0,
1988138566074110411,sailorsaturnuz,Tue Nov 11 06:55:46 +0000 2025,@OHMYV3NUS banyak banget deh kehidupan,0,0,0,0,
1988138343746634219,kemenkumbali,Tue Nov 11 06:54:53 +0000 2025,Pojok JDIH juga membantu generasi muda memahami pentingnya regulasi dan hak-hak warga dalam kehidupan bernegara.  Kanwil Kemenkum Bali #SetahunBerdampak #KemenkumBali #KementerianHukum #LayananHukumMakinMudah #EemNurmanah,0,0,1,0,
1988138283155812572,grok,Tue Nov 11 06:54:39 +0000 2025,"@armorfatih Ini subyektif, tapi Nas sering dianggap rapper lirikal terbaik sepanjang sejarah hiphop. Dia mahir komposisi silabel, wordplay cerdas, dan storytelling akar seperti di album Illmatic (1994)—cerita kehidupan jalanan Queensbridge. Alternatif kuat: Kendrick Lamar di good kid,",0,0,1,0,
1988138266730844425,bleuvive,Tue Nov 11 06:54:35 +0000 2025,5 pusaka kehidupan.. https://t.co/lFurDhFnEy,0,0,0,0,
1988137938602033337,sarahjanettra,Tue Nov 11 06:53:17 +0000 2025,@iqsagi @ayelnextdoor smoga sehat terus dan bahagiaa dalam hal apapun itu  semoga lara dihanyutkan oleh bena dan membawakan harsa yang selalu mengitari kehidupan kamu🌸🌷  semoga bisa menjadi gentari indah bagi banyak orang dan penyalur berkat bagi orang banyak juga aminn @ayelnextdoor,0,0,0,0,
1988139562049433972,Harapan_Madani,Tue Nov 11 06:59:44 +0000 2025,"Peluncuran kereta EV dikeluarkan Perodua akan dijadikan sebagai satu agenda nasional selari dengan usaha memperkukuh tadbir urus, tanggungjawab sosial dan perlindungan alam sekitar - PM Anwar.  #MalaysiaMADANI  #RancakkanMADANI  #MADANIBekerja  #PeroduaEV  https://t.co/fZr2aZHqAQ",0,0,0,0,
1988139502393868669,MandiriTaspen,Tue Nov 11 06:59:29 +0000 2025,"@jayscrumb1011 Halo, selamat siang Bapak/Ibu @jayscrumb1011. Kami informasikan bahwa mengenai lowongan pekerjaan tidak terinformasi melalui layanan Sosial Media Twitter dari Bank Mandiri Taspen. Namun, kami bisa memberikan solusi yaitu: (1)",0,0,1,0,
1988139422643360162,AbuHanifa37,Tue Nov 11 06:59:10 +0000 2025,"Kekuatan perempuan adalah fondasi bangsa. Melalui silaturahmi ini , harapannya bisa membangkitkan semangat kebersamaan dan kepedulian sosial terus ditumbuhkan demi Indonesia yang lebih berdaya dan sejahtera. https://t.co/UEA2KyBlky",1,0,0,0,
1988139343517786486,jpnncom,Tue Nov 11 06:58:51 +0000 2025,Menteri Sosial Saifullah Yusuf alias Gus Ipul mengatakah tokoh yang menerima Gelar Pahlawan Nasional juga akan mendapatkan tunjangan tahunan.  Tunjangan tahunan tersebut bakal diberikan kepada ahli waris yang juga menerima piagam pada Senin (10/11). “Kami beri dukungan Rp 50 juta https://t.co/sMYtYFUSV1,0,1,0,0,
1988138883675287744,choczout,Tue Nov 11 06:57:02 +0000 2025,"@SeputarTetangga Di daerahku ada kasus bayi dibuang. Tetangga yg blm punya anak akhirnya ingin adopsi. Krn kasus ini sdh ditangani pemerintah, proses untuk adopsinya panjang, melibatkan persidangan dan dinas sosial. Setelah diadopsi juga dipantau terus oleh dinsos dan disuruh laporan berkala.",0,0,0,0,
1988138768524775805,DeviraKaniaa,Tue Nov 11 06:56:34 +0000 2025,"Sekarang waktunya, kita transformasikan ketahanan pangan sebagai gerakan sosial! Sampaikan urgensinya pada keluarga dan rekan. Kesadaran komunitas adalah tahap awal transformasi.  Energi Untuk Negeri https://t.co/ez2TbCPODm",0,0,0,0,
1988138593626546329,BapasMuaraTeweh,Tue Nov 11 06:55:53 +0000 2025,"Bapas Kelas II Muara Teweh berkomitmen melaksanakan pembimbingan secara menyeluruh, baik dari sisi hukum, sosial, maupun kepribadian. Melalui kegiatan keagamaan ini, diharapkan klien tidak hanya taat hukum,",0,0,1,0,
1988138575276503263,BapasMuaraTeweh,Tue Nov 11 06:55:48 +0000 2025,"menjalani masa integrasi. Materi disampaikan oleh Ustaz Muhammad Fahmi dari Pondok Pesantren Yasin Muara Teweh  yang membahas pentingnya pertobatan, tanggung jawab sosial, dan pembentukan karakter religius dalam menjalani kehidupan setelah masa pidana.",0,0,1,0,
1988138570868289640,BapasMuaraTeweh,Tue Nov 11 06:55:47 +0000 2025,sebagai bagian dari program pembimbingan dan reintegrasi sosial. Kegiatan ini bertujuan menanamkan nilai-nilai moral dan spiritual dalam proses pembinaan kepribadian klien.  Ceramah agama dilaksanakan di Masjid Darul Aman Muara Teweh dan diikuti oleh sejumlah klien yang sedang,0,0,1,0,
1988138486252102094,KAI121,Tue Nov 11 06:55:27 +0000 2025,"@yupyupzy Selamat siang Kak. Railmin mohon maaf atas ketidaknyamanannya. Sehubungan dengan adanya penyesuaian pola perjalanan, sehingga pemesanan tiket beberapa KA Antarkota kelas Ekonomi bulan Desember 2025 belum dapat dilakukan. Kakak dapat pantau terus akun media sosial Railmin untuk",0,0,1,0,
1988138465083748412,BotyMapiah,Tue Nov 11 06:55:22 +0000 2025,"@Hendaruth @raajiws @TijeKoridorUI @InfotransportUI malah rute blue line tambahan ini bisa ngebantu red line yang tiap pagi sampai jam 10 ngga lewat rumpun sosial (FPsi–FEB), jadi penyebaran penumpang lebih merata ngga cuma ngandelin red line doang.",0,0,1,0,
1988138423643955324,leonardhan_,Tue Nov 11 06:55:12 +0000 2025,"Sekarang saatnya, kita transformasikan ketahanan pangan sebagai gerakan sosial! Bagikan pentingnya pada keluarga dan teman. Kesadaran bersama adalah tahap awal transformasi.  Energi Untuk Negeri https://t.co/hrggZHrz5A",0,0,0,0,
1988138382959276526,jokitugas1234,Tue Nov 11 06:55:02 +0000 2025,Testi 3394 - Joki Real Time UTS (Ujian Tengah Semester) Mata Kuliah Psikologi Sosial Yuk WA https://t.co/E2pbudTSvg #jokitugas #jokitugaskuliah https://t.co/GJfk3t8W4X,1,0,0,0,
1988138081745281466,CiciAngsa2,Tue Nov 11 06:53:51 +0000 2025,Program MBG Solusi untuk Kesehatan dan Sosial Ekonomi https://t.co/QQpNimizhV,1,0,0,0,
1988138071863542139,ppidkabwajo,Tue Nov 11 06:53:48 +0000 2025,Prabowo Ingin Karang Taruna dan Pramuka Aktif Kembali Bangun Kepedulian Sosial https://t.co/puwUnCXX0H,0,0,0,0,
1988138009259360343,bps_statistics,Tue Nov 11 06:53:33 +0000 2025,"Kegiatan yang didukung Uni Eropa ini dibuka oleh Ateng Hartono, Deputi Bidang Statistik Sosial BPS RI dan dihadiri oleh Saiti Gusrini (European Union to Indonesia and Brunei Darussalam), Brigjen Pol. Adi Satya Perkasa (Kemenko Polhukam), Indah Nuria Savitri (Kemlu), ...",0,0,1,0,
